(378873, 0.37592676627124155)
(215723, 0.9283957124606113)
(269121, 0.7155153389448294)
(194716, 0.9002762223734966)
(33854, 0.788265818213066)
(187362, 0.7716566467035209)
(368684, 0.8604790682766552)
(119828, 0.8942738126963684)
(255912, 0.8805860642031429)
(329827, 0.5667528137076389)
(2431, 0.40137982538529055)
(171382, 0.6811730027448819)
(468332, 0.9129914756328509)
(414638, 0.6758236140512828)
(154213, 0.8886384921385275)
(416758, 0.8089611294593104)
(543581, 0.7611427516082732)
(458755, 0.7861277172399928)
(57232, 0.6970007669134088)
(279774, 0.8850716612040015)
(423944, 0)
(8211, 0.7516184682455863)
(185472, 0.6327269750619119)
(334719, 0.7859973387627337)
(119641, 0.2747824977690426)
(76547, 0.6810663879764138)
(239274, 0.6693683778790858)
(175438, 0.4331736165558004)
(293245, 0.8889474489305568)
(213547, 0.7719433800293138)
(431896, 0.8064100639756355)
(2299, 0.7883823586734942)
(186296, 0.8924755916959133)
(18491, 0.7392365130379901)
(462576, 0.6597903925315505)
(399462, 0.8669183631938948)
(81988, 0.6739020038035372)
(415536, 0.8850424548256074)
(166768, 0.8130987852223291)
(564127, 0.7104107100727097)
(193429, 0.6737595715553104)
(257566, 0.5836762303626286)
(248334, 0.17259662065756637)
(247917, 0.5730019788429552)
(17714, 0.6538615897088251)
(474452, 0.24278197691552672)
(468925, 0.8386450062000801)
(426372, 0.9052816233061616)
(493772, 0.25483507750653356)
(398742, 0.6576648373966615)
(471756, 0.6420637422075497)
(179642, 0.8361103512822141)
(389316, 0.9177876952494064)
(5477, 0.4670492461452375)
(311928, 0.2225407961079928)
(273198, 0.8183166753902524)
(566282, 0.8443347291021852)
(252776, 0.6572576974482534)
(322959, 0.6806405868772591)
(494759, 0.3242663936807444)
(18837, 0.5407216626632548)
(181421, 0.8986225348414246)
(168458, 0.6940294891007462)
(463283, 0.5588981836418345)
(15278, 0.09013018373671075)
(193245, 0.5372964988885023)
(447187, 0.7616278817184934)
(579818, 0.44248429848477655)
(565563, 0.6054223258040927)
(2592, 0.8143348787329052)
(347456, 0.8090371068710188)
(527215, 0.2584297251273519)
(441468, 0.42172341366804916)
(143556, 0.7261649773930163)
(344621, 0.5888534706268583)
(329455, 0.8083714817540057)
(197658, 0.5853147483714398)
(491464, 0.7813185346456045)
(148957, 0.9019393422288907)
(265777, 0.5645545273681566)
(284725, 0.7892973277406172)
(188296, 0.8710469852346525)
(148783, 0.8220828200417806)
(181859, 0.7883301435407875)
(239843, 0.8749052067512653)
(175443, 0.8548504107427851)
(455219, 0.8459323836429502)
(232646, 0.879790814455024)
(222458, 0.711751180441269)
(572462, 0.8428879538791504)
(152771, 0.6591905569567985)
(39477, 0.5693793083842893)
(184611, 0.6853559654054208)
(9483, 0.7625150926013958)
(47571, 0.6952828547607042)
(89648, 0.7975684495431568)
(283318, 0.8188824420200154)
(22396, 0.8466067527882266)
(298396, 0.7196849055193912)
(566524, 0.7467803042187972)
(57238, 0.6400049020173745)
(8532, 0.5277090875018957)
(95843, 0.9276673951313866)
(215114, 0.41218272553017715)
(213224, 0.7813360813444821)
(256868, 0.46512791427981204)
(494869, 0.8523879303849077)
(428562, 0.9295832690559622)
(66561, 0.9486076643669658)
(166747, 0.9401240935674005)
(199977, 0.9015402967752455)
(325527, 0.8622182914600283)
(445846, 0.5805106389468733)
(5586, 0.0958218866861454)
(184321, 0.750279956194582)
(55167, 0.9229711381619853)
(236914, 0.887523484472097)
(227478, 0.7802356254567026)
(67213, 0.26288219316255)
(74733, 0.8447936801139465)
(397354, 0.8835337807496394)
(488166, 0.6362714769535096)
(334417, 0.886079755776532)
(283785, 0.792088009939428)
(34417, 0.3034389424478759)
(571857, 0.17807182960536802)
(35279, 0.8653875760915439)
(355169, 0.3251782363132629)
(178744, 0.8346557992748876)
(562229, 0.6173728174578939)
(376284, 0.7870018701009401)
(217872, 0.8140992120451317)
(322352, 0.8398315513840078)
(357816, 0.9046375587439776)
(545594, 0.705548222790223)
(785, 0.8928034815586128)
(193674, 0.8162018956356607)
(192191, 0.7372772442627453)
(15746, 0.30061819702704107)
(552842, 0.8047527139885311)
(526392, 0.5639953662905716)
(575815, 0.8354466985755405)
(427655, 0.2075251826289604)
(221872, 0.4445387245691615)
(553776, 0.8546007569266582)
(442463, 0.6420132493147852)
(294163, 0.15058814789696742)
(155443, 0.7672472193437304)
(155341, 0.8725753271648811)
(393226, 0.43697574498704284)
(84674, 0.6672617805586937)
(517687, 0.8941736758218294)
(199442, 0.5210620390875709)
(91921, 0.8749343001235979)
(511384, 0.8957954676362615)
(166259, 0.756059824289987)
(118921, 0.8795423132704884)
(361142, 0.8671166599182083)
(512657, 0.8636491765771338)
(189698, 0.8948019266600973)
(71711, 0.1804401981981985)
(149375, 0.7592904067637773)
(437514, 0.7858152003762181)
(293858, 0.7230203619912552)
(481582, 0.8331589071709277)
(186632, 0.7367924162777536)
(519569, 0.4606135140914813)
(377113, 0.8149627057588058)
(513567, 0.8636142023505604)
(142472, 0.4671589948860042)
(541952, 0.42173091985307115)
(578871, 0.7279804640698897)
(292155, 0.7626106070061698)
(26926, 0.21254818649273113)
(171298, 0.8393246685235348)
(49259, 0.16850981788428085)
(449661, 0.8625172098281436)
(357748, 0.7105273212956505)
(532481, 0.24990015908806124)
(261712, 0.8285249445465592)
(352618, 0.8961972351621518)
(325991, 0.9566958702567433)
(51712, 0.8655407820877475)
(318114, 0.8278126943563087)
(11197, 0.012591992497460925)
(529939, 0.7040619611977528)
(271471, 0.5171366311238961)
(216419, 0.9009449165035982)
(99114, 0.32894876217674934)
(296969, 0.8262907023307484)
(211674, 0.8022189818652479)
(76211, 0.4587723399592335)
(175387, 0.8493491664942111)
(278848, 0.6366598958095085)
(417249, 0.884123190831113)
(429718, 0.832457745584301)
(115898, 0.7683640830878609)
(191471, 0.7357509621626761)
(516916, 0.7597106850088204)
(468632, 0.6126189710169802)
(88432, 0.261584021464159)
(393469, 0.7911829826723333)
(447917, 0.5066609753546076)
(115245, 0.5732985571762308)
(223738, 0.791193298947292)
(279541, 0.6214104465386351)
(161397, 0.6688148289845882)
(1296, 0.9113737981531748)
(95786, 0.8805152806210941)
(568195, 0.7634459659204812)
(444879, 0.788949000681409)
(462756, 0.8842745879159695)
(446651, 0.8289063707305481)
(459757, 0.6378770049394118)
(497568, 0.2449454655643357)
(477689, 0.8083733213057269)
(559348, 0.8728071317696741)
(474854, 0.8264250566597944)
(41888, 0.7689334219357411)
(192699, 0.7838175597532857)
